dateRep,cases,deaths,country,median_age,gdp_per_capita,diabetes_prevalence,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,testing_rate,positivity_rate,Population
05/09/2020,262,0,Sweden,41.0,46949.282999999996,4.79,,2.22,82.8,1061.6523550000004,3.3625206010000004,10285453.0
04/09/2020,286,2,Sweden,41.0,46949.282999999996,4.79,,2.22,82.8,1061.6523550000004,3.3625206010000004,10285453.0
03/09/2020,213,2,Sweden,41.0,46949.282999999996,4.79,,2.22,82.8,1061.6523550000004,3.3625206010000004,10285453.0
02/09/2020,171,3,Sweden,41.0,46949.282999999996,4.79,,2.22,82.8,1061.6523550000004,3.3625206010000004,10285453.0
01/09/2020,162,2,Sweden,41.0,46949.282999999996,4.79,,2.22,82.8,1061.6523550000004,3.3625206010000004,10285453.0
31/08/2020,48,3,Sweden,41.0,46949.282999999996,4.79,,2.22,82.8,1061.6523550000004,3.3625206010000004,10285453.0
30/08/2020,131,1,Sweden,41.0,46949.282999999996,4.79,,2.22,82.8,1061.6523550000004,3.3625206010000004,10285453.0
29/08/2020,179,1,Sweden,41.0,46949.282999999996,4.79,,2.22,82.8,1061.6523550000004,3.3625206010000004,10285453.0
28/08/2020,202,1,Sweden,41.0,46949.282999999996,4.79,,2.22,82.8,1061.6523550000004,3.3625206010000004,10285453.0
27/08/2020,244,2,Sweden,41.0,46949.282999999996,4.79,,2.22,82.8,1061.6523550000004,3.3625206010000004,10285453.0
26/08/2020,222,1,Sweden,41.0,46949.282999999996,4.79,,2.22,82.8,1061.6523550000004,3.3625206010000004,10285453.0
25/08/2020,174,1,Sweden,41.0,46949.282999999996,4.79,,2.22,82.8,1061.6523550000004,3.3625206010000004,10285453.0
24/08/2020,57,3,Sweden,41.0,46949.282999999996,4.79,,2.22,82.8,1061.6523550000004,3.3625206010000004,10285453.0
23/08/2020,160,1,Sweden,41.0,46949.282999999996,4.79,,2.22,82.8,1061.6523550000004,3.3625206010000004,10285453.0
22/08/2020,298,5,Sweden,41.0,46949.282999999996,4.79,,2.22,82.8,1061.6523550000004,3.3625206010000004,10285453.0
21/08/2020,333,2,Sweden,41.0,46949.282999999996,4.79,,2.22,82.8,1061.6523550000004,3.3625206010000004,10285453.0
20/08/2020,351,1,Sweden,41.0,46949.282999999996,4.79,,2.22,82.8,1061.6523550000004,3.3625206010000004,10285453.0
19/08/2020,314,5,Sweden,41.0,46949.282999999996,4.79,,2.22,82.8,1061.6523550000004,3.3625206010000004,10285453.0
18/08/2020,174,3,Sweden,41.0,46949.282999999996,4.79,,2.22,82.8,1061.6523550000004,3.3625206010000004,10285453.0
17/08/2020,63,0,Sweden,41.0,46949.282999999996,4.79,,2.22,82.8,1061.6523550000004,3.3625206010000004,10285453.0
16/08/2020,226,1,Sweden,41.0,46949.282999999996,4.79,,2.22,82.8,1061.6523550000004,3.3625206010000004,10285453.0
15/08/2020,344,2,Sweden,41.0,46949.282999999996,4.79,,2.22,82.8,1061.6523550000004,3.3625206010000004,10285453.0
14/08/2020,363,6,Sweden,41.0,46949.282999999996,4.79,,2.22,82.8,1061.6523550000004,3.3625206010000004,10285453.0
13/08/2020,443,3,Sweden,41.0,46949.282999999996,4.79,,2.22,82.8,1061.6523550000004,3.3625206010000004,10285453.0
12/08/2020,417,4,Sweden,41.0,46949.282999999996,4.79,,2.22,82.8,1061.6523550000004,3.3625206010000004,10285453.0
11/08/2020,196,2,Sweden,41.0,46949.282999999996,4.79,,2.22,82.8,1061.6523550000004,3.3625206010000004,10285453.0
10/08/2020,73,4,Sweden,41.0,46949.282999999996,4.79,,2.22,82.8,1061.6523550000004,3.3625206010000004,10285453.0
09/08/2020,260,1,Sweden,41.0,46949.282999999996,4.79,,2.22,82.8,1061.6523550000004,3.3625206010000004,10285453.0
08/08/2020,380,3,Sweden,41.0,46949.282999999996,4.79,,2.22,82.8,1061.6523550000004,3.3625206010000004,10285453.0
07/08/2020,378,4,Sweden,41.0,46949.282999999996,4.79,,2.22,82.8,1061.6523550000004,3.3625206010000004,10285453.0
06/08/2020,425,3,Sweden,41.0,46949.282999999996,4.79,,2.22,82.8,1061.6523550000004,3.3625206010000004,10285453.0
05/08/2020,333,2,Sweden,41.0,46949.282999999996,4.79,,2.22,82.8,1061.6523550000004,3.3625206010000004,10285453.0
04/08/2020,165,4,Sweden,41.0,46949.282999999996,4.79,,2.22,82.8,1061.6523550000004,3.3625206010000004,10285453.0
03/08/2020,38,3,Sweden,41.0,46949.282999999996,4.79,,2.22,82.8,1061.6523550000004,3.3625206010000004,10285453.0
02/08/2020,303,3,Sweden,41.0,46949.282999999996,4.79,,2.22,82.8,1061.6523550000004,3.3625206010000004,10285453.0
01/08/2020,258,3,Sweden,41.0,46949.282999999996,4.79,,2.22,82.8,1061.6523550000004,3.3625206010000004,10285453.0
31/07/2020,302,0,Sweden,41.0,46949.282999999996,4.79,,2.22,82.8,1061.6523550000004,3.3625206010000004,10285453.0
30/07/2020,301,2,Sweden,41.0,46949.282999999996,4.79,,2.22,82.8,1061.6523550000004,3.3625206010000004,10285453.0
29/07/2020,283,6,Sweden,41.0,46949.282999999996,4.79,,2.22,82.8,1061.6523550000004,3.3625206010000004,10285453.0
28/07/2020,71,6,Sweden,41.0,46949.282999999996,4.79,,2.22,82.8,1061.6523550000004,3.3625206010000004,10285453.0
27/07/2020,42,2,Sweden,41.0,46949.282999999996,4.79,,2.22,82.8,1061.6523550000004,3.3625206010000004,10285453.0
26/07/2020,138,1,Sweden,41.0,46949.282999999996,4.79,,2.22,82.8,1061.6523550000004,3.3625206010000004,10285453.0
25/07/2020,262,3,Sweden,41.0,46949.282999999996,4.79,,2.22,82.8,1061.6523550000004,3.3625206010000004,10285453.0
24/07/2020,220,5,Sweden,41.0,46949.282999999996,4.79,,2.22,82.8,1061.6523550000004,3.3625206010000004,10285453.0
23/07/2020,297,6,Sweden,41.0,46949.282999999996,4.79,,2.22,82.8,1061.6523550000004,3.3625206010000004,10285453.0
22/07/2020,226,7,Sweden,41.0,46949.282999999996,4.79,,2.22,82.8,1061.6523550000004,3.3625206010000004,10285453.0
21/07/2020,131,7,Sweden,41.0,46949.282999999996,4.79,,2.22,82.8,1061.6523550000004,3.3625206010000004,10285453.0
20/07/2020,110,8,Sweden,41.0,46949.282999999996,4.79,,2.22,82.8,1061.6523550000004,3.3625206010000004,10285453.0
19/07/2020,191,11,Sweden,41.0,46949.282999999996,4.79,,2.22,82.8,1061.6523550000004,3.3625206010000004,10285453.0
18/07/2020,284,7,Sweden,41.0,46949.282999999996,4.79,,2.22,82.8,1061.6523550000004,3.3625206010000004,10285453.0
17/07/2020,268,6,Sweden,41.0,46949.282999999996,4.79,,2.22,82.8,1061.6523550000004,3.3625206010000004,10285453.0
16/07/2020,287,6,Sweden,41.0,46949.282999999996,4.79,,2.22,82.8,1061.6523550000004,3.3625206010000004,10285453.0
15/07/2020,312,8,Sweden,41.0,46949.282999999996,4.79,,2.22,82.8,1061.6523550000004,3.3625206010000004,10285453.0
14/07/2020,170,14,Sweden,41.0,46949.282999999996,4.79,,2.22,82.8,1061.6523550000004,3.3625206010000004,10285453.0
13/07/2020,106,9,Sweden,41.0,46949.282999999996,4.79,,2.22,82.8,1061.6523550000004,3.3625206010000004,10285453.0
12/07/2020,308,10,Sweden,41.0,46949.282999999996,4.79,,2.22,82.8,1061.6523550000004,3.3625206010000004,10285453.0
11/07/2020,369,14,Sweden,41.0,46949.282999999996,4.79,,2.22,82.8,1061.6523550000004,3.3625206010000004,10285453.0
10/07/2020,334,15,Sweden,41.0,46949.282999999996,4.79,,2.22,82.8,1061.6523550000004,3.3625206010000004,10285453.0
09/07/2020,533,11,Sweden,41.0,46949.282999999996,4.79,,2.22,82.8,1061.6523550000004,3.3625206010000004,10285453.0
08/07/2020,278,12,Sweden,41.0,46949.282999999996,4.79,,2.22,82.8,1061.6523550000004,3.3625206010000004,10285453.0
07/07/2020,251,15,Sweden,41.0,46949.282999999996,4.79,,2.22,82.8,1061.6523550000004,3.3625206010000004,10285453.0
06/07/2020,315,9,Sweden,41.0,46949.282999999996,4.79,,2.22,82.8,1061.6523550000004,3.3625206010000004,10285453.0
05/07/2020,364,15,Sweden,41.0,46949.282999999996,4.79,,2.22,82.8,1061.6523550000004,3.3625206010000004,10285453.0
04/07/2020,694,8,Sweden,41.0,46949.282999999996,4.79,,2.22,82.8,1061.6523550000004,3.3625206010000004,10285453.0
03/07/2020,687,15,Sweden,41.0,46949.282999999996,4.79,,2.22,82.8,1061.6523550000004,3.3625206010000004,10285453.0
02/07/2020,684,16,Sweden,41.0,46949.282999999996,4.79,,2.22,82.8,1061.6523550000004,3.3625206010000004,10285453.0
01/07/2020,803,21,Sweden,41.0,46949.282999999996,4.79,,2.22,82.8,1061.6523550000004,3.3625206010000004,10285453.0
30/06/2020,727,16,Sweden,41.0,46949.282999999996,4.79,,2.22,82.8,1061.6523550000004,3.3625206010000004,10285453.0
29/06/2020,415,23,Sweden,41.0,46949.282999999996,4.79,,2.22,82.8,1061.6523550000004,3.3625206010000004,10285453.0
28/06/2020,755,14,Sweden,41.0,46949.282999999996,4.79,,2.22,82.8,1061.6523550000004,3.3625206010000004,10285453.0
27/06/2020,1204,11,Sweden,41.0,46949.282999999996,4.79,,2.22,82.8,1061.6523550000004,3.3625206010000004,10285453.0
26/06/2020,1279,24,Sweden,41.0,46949.282999999996,4.79,,2.22,82.8,1061.6523550000004,3.3625206010000004,10285453.0
25/06/2020,1698,22,Sweden,41.0,46949.282999999996,4.79,,2.22,82.8,1061.6523550000004,3.3625206010000004,10285453.0
24/06/2020,1309,25,Sweden,41.0,46949.282999999996,4.79,,2.22,82.8,1061.6523550000004,3.3625206010000004,10285453.0
23/06/2020,800,20,Sweden,41.0,46949.282999999996,4.79,,2.22,82.8,1061.6523550000004,3.3625206010000004,10285453.0
22/06/2020,321,22,Sweden,41.0,46949.282999999996,4.79,,2.22,82.8,1061.6523550000004,3.3625206010000004,10285453.0
21/06/2020,698,29,Sweden,41.0,46949.282999999996,4.79,,2.22,82.8,1061.6523550000004,3.3625206010000004,10285453.0
20/06/2020,1209,30,Sweden,41.0,46949.282999999996,4.79,,2.22,82.8,1061.6523550000004,3.3625206010000004,10285453.0
19/06/2020,1494,29,Sweden,41.0,46949.282999999996,4.79,,2.22,82.8,1061.6523550000004,3.3625206010000004,10285453.0
18/06/2020,1457,33,Sweden,41.0,46949.282999999996,4.79,,2.22,82.8,1061.6523550000004,3.3625206010000004,10285453.0
17/06/2020,1209,28,Sweden,41.0,46949.282999999996,4.79,,2.22,82.8,1061.6523550000004,3.3625206010000004,10285453.0
16/06/2020,685,31,Sweden,41.0,46949.282999999996,4.79,,2.22,82.8,1061.6523550000004,3.3625206010000004,10285453.0
15/06/2020,418,27,Sweden,41.0,46949.282999999996,4.79,,2.22,82.8,1061.6523550000004,3.3625206010000004,10285453.0
14/06/2020,1032,33,Sweden,41.0,46949.282999999996,4.79,,2.22,82.8,1061.6523550000004,3.3625206010000004,10285453.0
13/06/2020,1329,30,Sweden,41.0,46949.282999999996,4.79,,2.22,82.8,1061.6523550000004,3.3625206010000004,10285453.0
12/06/2020,1293,36,Sweden,41.0,46949.282999999996,4.79,,2.22,82.8,1061.6523550000004,3.3625206010000004,10285453.0
11/06/2020,1437,40,Sweden,41.0,46949.282999999996,4.79,,2.22,82.8,1061.6523550000004,3.3625206010000004,10285453.0
10/06/2020,936,33,Sweden,41.0,46949.282999999996,4.79,,2.22,82.8,1061.6523550000004,3.3625206010000004,10285453.0
09/06/2020,677,38,Sweden,41.0,46949.282999999996,4.79,,2.22,82.8,1061.6523550000004,3.3625206010000004,10285453.0
08/06/2020,462,33,Sweden,41.0,46949.282999999996,4.79,,2.22,82.8,1061.6523550000004,3.3625206010000004,10285453.0
07/06/2020,780,30,Sweden,41.0,46949.282999999996,4.79,,2.22,82.8,1061.6523550000004,3.3625206010000004,10285453.0
06/06/2020,1146,37,Sweden,41.0,46949.282999999996,4.79,,2.22,82.8,1061.6523550000004,3.3625206010000004,10285453.0
05/06/2020,1039,43,Sweden,41.0,46949.282999999996,4.79,,2.22,82.8,1061.6523550000004,3.3625206010000004,10285453.0
04/06/2020,1046,28,Sweden,41.0,46949.282999999996,4.79,,2.22,82.8,1061.6523550000004,3.3625206010000004,10285453.0
03/06/2020,901,37,Sweden,41.0,46949.282999999996,4.79,,2.22,82.8,1061.6523550000004,3.3625206010000004,10285453.0
02/06/2020,648,39,Sweden,41.0,46949.282999999996,4.79,,2.22,82.8,1061.6523550000004,3.3625206010000004,10285453.0
01/06/2020,265,46,Sweden,41.0,46949.282999999996,4.79,,2.22,82.8,1061.6523550000004,3.3625206010000004,10285453.0
31/05/2020,432,39,Sweden,41.0,46949.282999999996,4.79,,2.22,82.8,1061.6523550000004,3.3625206010000004,10285453.0
30/05/2020,773,41,Sweden,41.0,46949.282999999996,4.79,,2.22,82.8,1061.6523550000004,3.3625206010000004,10285453.0
29/05/2020,774,40,Sweden,41.0,46949.282999999996,4.79,,2.22,82.8,1061.6523550000004,3.3625206010000004,10285453.0
28/05/2020,800,38,Sweden,41.0,46949.282999999996,4.79,,2.22,82.8,1061.6523550000004,3.3625206010000004,10285453.0
27/05/2020,746,28,Sweden,41.0,46949.282999999996,4.79,,2.22,82.8,1061.6523550000004,3.3625206010000004,10285453.0
26/05/2020,491,42,Sweden,41.0,46949.282999999996,4.79,,2.22,82.8,1061.6523550000004,3.3625206010000004,10285453.0
25/05/2020,210,45,Sweden,41.0,46949.282999999996,4.79,,2.22,82.8,1061.6523550000004,3.3625206010000004,10285453.0
24/05/2020,403,55,Sweden,41.0,46949.282999999996,4.79,,2.22,82.8,1061.6523550000004,3.3625206010000004,10285453.0
23/05/2020,532,56,Sweden,41.0,46949.282999999996,4.79,,2.22,82.8,1061.6523550000004,3.3625206010000004,10285453.0
22/05/2020,610,55,Sweden,41.0,46949.282999999996,4.79,,2.22,82.8,1061.6523550000004,3.3625206010000004,10285453.0
21/05/2020,808,52,Sweden,41.0,46949.282999999996,4.79,,2.22,82.8,1061.6523550000004,3.3625206010000004,10285453.0
20/05/2020,666,42,Sweden,41.0,46949.282999999996,4.79,,2.22,82.8,1061.6523550000004,3.3625206010000004,10285453.0
19/05/2020,430,59,Sweden,41.0,46949.282999999996,4.79,,2.22,82.8,1061.6523550000004,3.3625206010000004,10285453.0
18/05/2020,259,53,Sweden,41.0,46949.282999999996,4.79,,2.22,82.8,1061.6523550000004,3.3625206010000004,10285453.0
17/05/2020,358,49,Sweden,41.0,46949.282999999996,4.79,,2.22,82.8,1061.6523550000004,3.3625206010000004,10285453.0
16/05/2020,688,59,Sweden,41.0,46949.282999999996,4.79,,2.22,82.8,1061.6523550000004,3.3625206010000004,10285453.0
15/05/2020,657,46,Sweden,41.0,46949.282999999996,4.79,,2.22,82.8,1061.6523550000004,3.3625206010000004,10285453.0
14/05/2020,698,50,Sweden,41.0,46949.282999999996,4.79,,2.22,82.8,1061.6523550000004,3.3625206010000004,10285453.0
13/05/2020,754,61,Sweden,41.0,46949.282999999996,4.79,,2.22,82.8,1061.6523550000004,3.3625206010000004,10285453.0
12/05/2020,455,65,Sweden,41.0,46949.282999999996,4.79,,2.22,82.8,1061.6523550000004,3.3625206010000004,10285453.0
11/05/2020,279,73,Sweden,41.0,46949.282999999996,4.79,,2.22,82.8,1061.6523550000004,3.3625206010000004,10285453.0
10/05/2020,509,69,Sweden,41.0,46949.282999999996,4.79,,2.22,82.8,1061.6523550000004,3.3625206010000004,10285453.0
09/05/2020,700,60,Sweden,41.0,46949.282999999996,4.79,,2.22,82.8,1061.6523550000004,3.3625206010000004,10285453.0
08/05/2020,784,80,Sweden,41.0,46949.282999999996,4.79,,2.22,82.8,1061.6523550000004,3.3625206010000004,10285453.0
07/05/2020,745,73,Sweden,41.0,46949.282999999996,4.79,,2.22,82.8,1061.6523550000004,3.3625206010000004,10285453.0
06/05/2020,657,72,Sweden,41.0,46949.282999999996,4.79,,2.22,82.8,1061.6523550000004,3.3625206010000004,10285453.0
05/05/2020,477,84,Sweden,41.0,46949.282999999996,4.79,,2.22,82.8,1061.6523550000004,3.3625206010000004,10285453.0
04/05/2020,261,75,Sweden,41.0,46949.282999999996,4.79,,2.22,82.8,1061.6523550000004,3.3625206010000004,10285453.0
03/05/2020,299,73,Sweden,41.0,46949.282999999996,4.79,,2.22,82.8,1061.6523550000004,3.3625206010000004,10285453.0
02/05/2020,532,78,Sweden,41.0,46949.282999999996,4.79,,2.22,82.8,1061.6523550000004,3.3625206010000004,10285453.0
01/05/2020,635,78,Sweden,41.0,46949.282999999996,4.79,,2.22,82.8,1061.6523550000004,3.3625206010000004,10285453.0
30/04/2020,799,83,Sweden,41.0,46949.282999999996,4.79,,2.22,82.8,1061.6523550000004,3.3625206010000004,10285453.0
29/04/2020,742,83,Sweden,41.0,46949.282999999996,4.79,,2.22,82.8,1061.6523550000004,3.3625206010000004,10285453.0
28/04/2020,563,74,Sweden,41.0,46949.282999999996,4.79,,2.22,82.8,1061.6523550000004,3.3625206010000004,10285453.0
27/04/2020,300,74,Sweden,41.0,46949.282999999996,4.79,,2.22,82.8,1061.6523550000004,3.3625206010000004,10285453.0
26/04/2020,473,73,Sweden,41.0,46949.282999999996,4.79,,2.22,82.8,1061.6523550000004,3.3625206010000004,10285453.0
25/04/2020,780,89,Sweden,41.0,46949.282999999996,4.79,,2.22,82.8,1061.6523550000004,3.3625206010000004,10285453.0
24/04/2020,758,86,Sweden,41.0,46949.282999999996,4.79,,2.22,82.8,1061.6523550000004,3.3625206010000004,10285453.0
23/04/2020,722,77,Sweden,41.0,46949.282999999996,4.79,,2.22,82.8,1061.6523550000004,3.3625206010000004,10285453.0
22/04/2020,707,62,Sweden,41.0,46949.282999999996,4.79,,2.22,82.8,1061.6523550000004,3.3625206010000004,10285453.0
21/04/2020,461,85,Sweden,41.0,46949.282999999996,4.79,,2.22,82.8,1061.6523550000004,3.3625206010000004,10285453.0
20/04/2020,388,87,Sweden,41.0,46949.282999999996,4.79,,2.22,82.8,1061.6523550000004,3.3625206010000004,10285453.0
19/04/2020,532,86,Sweden,41.0,46949.282999999996,4.79,,2.22,82.8,1061.6523550000004,3.3625206010000004,10285453.0
18/04/2020,688,83,Sweden,41.0,46949.282999999996,4.79,,2.22,82.8,1061.6523550000004,3.3625206010000004,10285453.0
17/04/2020,623,111,Sweden,41.0,46949.282999999996,4.79,,2.22,82.8,1061.6523550000004,3.3625206010000004,10285453.0
16/04/2020,604,115,Sweden,41.0,46949.282999999996,4.79,,2.22,82.8,1061.6523550000004,3.3625206010000004,10285453.0
15/04/2020,479,92,Sweden,41.0,46949.282999999996,4.79,,2.22,82.8,1061.6523550000004,3.3625206010000004,10285453.0
14/04/2020,437,84,Sweden,41.0,46949.282999999996,4.79,,2.22,82.8,1061.6523550000004,3.3625206010000004,10285453.0
13/04/2020,464,97,Sweden,41.0,46949.282999999996,4.79,,2.22,82.8,1061.6523550000004,3.3625206010000004,10285453.0
12/04/2020,395,102,Sweden,41.0,46949.282999999996,4.79,,2.22,82.8,1061.6523550000004,3.3625206010000004,10285453.0
11/04/2020,454,90,Sweden,41.0,46949.282999999996,4.79,,2.22,82.8,1061.6523550000004,3.3625206010000004,10285453.0
10/04/2020,645,86,Sweden,41.0,46949.282999999996,4.79,,2.22,82.8,1061.6523550000004,3.3625206010000004,10285453.0
09/04/2020,654,115,Sweden,41.0,46949.282999999996,4.79,,2.22,82.8,1061.6523550000004,3.3625206010000004,10285453.0
08/04/2020,738,84,Sweden,41.0,46949.282999999996,4.79,,2.22,82.8,1061.6523550000004,3.3625206010000004,10285453.0
07/04/2020,389,90,Sweden,41.0,46949.282999999996,4.79,,2.22,82.8,1061.6523550000004,3.3625206010000004,10285453.0
06/04/2020,340,85,Sweden,41.0,46949.282999999996,4.79,,2.22,82.8,1061.6523550000004,3.3625206010000004,10285453.0
05/04/2020,357,70,Sweden,41.0,46949.282999999996,4.79,,2.22,82.8,1061.6523550000004,3.3625206010000004,10285453.0
04/04/2020,601,80,Sweden,41.0,46949.282999999996,4.79,,2.22,82.8,1061.6523550000004,3.3625206010000004,10285453.0
03/04/2020,554,70,Sweden,41.0,46949.282999999996,4.79,,2.22,82.8,1061.6523550000004,3.3625206010000004,10285453.0
02/04/2020,486,53,Sweden,41.0,46949.282999999996,4.79,,2.22,82.8,1061.6523550000004,3.3625206010000004,10285453.0
01/04/2020,475,48,Sweden,41.0,46949.282999999996,4.79,,2.22,82.8,1061.6523550000004,3.3625206010000004,10285453.0
31/03/2020,416,45,Sweden,41.0,46949.282999999996,4.79,,2.22,82.8,1061.6523550000004,3.3625206010000004,10285453.0
30/03/2020,280,38,Sweden,41.0,46949.282999999996,4.79,,2.22,82.8,1061.6523550000004,3.3625206010000004,10285453.0
29/03/2020,300,35,Sweden,41.0,46949.282999999996,4.79,,2.22,82.8,1061.6523550000004,3.3625206010000004,10285453.0
28/03/2020,365,32,Sweden,41.0,46949.282999999996,4.79,,2.22,82.8,1061.6523550000004,3.3625206010000004,10285453.0
27/03/2020,286,31,Sweden,41.0,46949.282999999996,4.79,,2.22,82.8,1061.6523550000004,3.3625206010000004,10285453.0
26/03/2020,314,22,Sweden,41.0,46949.282999999996,4.79,,2.22,82.8,1061.6523550000004,3.3625206010000004,10285453.0
25/03/2020,230,21,Sweden,41.0,46949.282999999996,4.79,,2.22,82.8,1061.6523550000004,3.3625206010000004,10285453.0
24/03/2020,182,11,Sweden,41.0,46949.282999999996,4.79,,2.22,82.8,1061.6523550000004,3.3625206010000004,10285453.0
23/03/2020,118,11,Sweden,41.0,46949.282999999996,4.79,,2.22,82.8,1061.6523550000004,3.3625206010000004,10285453.0
22/03/2020,136,8,Sweden,41.0,46949.282999999996,4.79,,2.22,82.8,1061.6523550000004,3.3625206010000004,10285453.0
21/03/2020,180,9,Sweden,41.0,46949.282999999996,4.79,,2.22,82.8,1061.6523550000004,3.3625206010000004,10285453.0
20/03/2020,143,7,Sweden,41.0,46949.282999999996,4.79,,2.22,82.8,1061.6523550000004,3.3625206010000004,10285453.0
19/03/2020,145,6,Sweden,41.0,46949.282999999996,4.79,,2.22,82.8,1061.6523550000004,3.3625206010000004,10285453.0
18/03/2020,119,1,Sweden,41.0,46949.282999999996,4.79,,2.22,82.8,1061.6523550000004,3.3625206010000004,10285453.0
17/03/2020,83,2,Sweden,41.0,46949.282999999996,4.79,,2.22,82.8,1061.6523550000004,3.3625206010000004,10285453.0
16/03/2020,69,2,Sweden,41.0,46949.282999999996,4.79,,2.22,82.8,1061.6523550000004,3.3625206010000004,10285453.0
15/03/2020,71,1,Sweden,41.0,46949.282999999996,4.79,,2.22,82.8,1061.6523550000004,3.3625206010000004,10285453.0
14/03/2020,152,1,Sweden,41.0,46949.282999999996,4.79,,2.22,82.8,1061.6523550000004,3.3625206010000004,10285453.0
13/03/2020,151,0,Sweden,41.0,46949.282999999996,4.79,,2.22,82.8,1061.6523550000004,3.3625206010000004,10285453.0
12/03/2020,196,6,Sweden,41.0,46949.282999999996,4.79,,2.22,82.8,1061.6523550000004,3.3625206010000004,10285453.0
11/03/2020,98,0,Sweden,41.0,46949.282999999996,4.79,,2.22,82.8,1061.6523550000004,3.3625206010000004,10285453.0
10/03/2020,101,0,Sweden,41.0,46949.282999999996,4.79,,2.22,82.8,1061.6523550000004,3.3625206010000004,10285453.0
09/03/2020,46,0,Sweden,41.0,46949.282999999996,4.79,,2.22,82.8,1061.6523550000004,3.3625206010000004,10285453.0
08/03/2020,33,0,Sweden,41.0,46949.282999999996,4.79,,2.22,82.8,1061.6523550000004,3.3625206010000004,10285453.0
07/03/2020,59,0,Sweden,41.0,46949.282999999996,4.79,,2.22,82.8,1061.6523550000004,3.3625206010000004,10285453.0
06/03/2020,25,0,Sweden,41.0,46949.282999999996,4.79,,2.22,82.8,1061.6523550000004,3.3625206010000004,10285453.0
05/03/2020,30,0,Sweden,41.0,46949.282999999996,4.79,,2.22,82.8,1061.6523550000004,3.3625206010000004,10285453.0
04/03/2020,13,0,Sweden,41.0,46949.282999999996,4.79,,2.22,82.8,1061.6523550000004,3.3625206010000004,10285453.0
03/03/2020,5,0,Sweden,41.0,46949.282999999996,4.79,,2.22,82.8,1061.6523550000004,3.3625206010000004,10285453.0
02/03/2020,0,0,Sweden,41.0,46949.282999999996,4.79,,2.22,82.8,1061.6523550000004,3.3625206010000004,10285453.0
01/03/2020,3,0,Sweden,41.0,46949.282999999996,4.79,,2.22,82.8,1061.6523550000004,3.3625206010000004,10285453.0
29/02/2020,8,0,Sweden,41.0,46949.282999999996,4.79,,2.22,82.8,1061.6523550000004,3.3625206010000004,10285453.0
28/02/2020,1,0,Sweden,41.0,46949.282999999996,4.79,,2.22,82.8,1061.6523550000004,3.3625206010000004,10285453.0
27/02/2020,1,0,Sweden,41.0,46949.282999999996,4.79,,2.22,82.8,1061.6523550000004,3.3625206010000004,10285453.0
26/02/2020,0,0,Sweden,41.0,46949.282999999996,4.79,,2.22,82.8,1061.6523550000004,3.3625206010000004,10285453.0
25/02/2020,0,0,Sweden,41.0,46949.282999999996,4.79,,2.22,82.8,1061.6523550000004,3.3625206010000004,10285453.0
24/02/2020,0,0,Sweden,41.0,46949.282999999996,4.79,,2.22,82.8,1061.6523550000004,3.3625206010000004,10285453.0
23/02/2020,0,0,Sweden,41.0,46949.282999999996,4.79,,2.22,82.8,1061.6523550000004,3.3625206010000004,10285453.0
22/02/2020,0,0,Sweden,41.0,46949.282999999996,4.79,,2.22,82.8,1061.6523550000004,3.3625206010000004,10285453.0
21/02/2020,0,0,Sweden,41.0,46949.282999999996,4.79,,2.22,82.8,1061.6523550000004,3.3625206010000004,10285453.0
20/02/2020,0,0,Sweden,41.0,46949.282999999996,4.79,,2.22,82.8,1061.6523550000004,3.3625206010000004,10285453.0
19/02/2020,0,0,Sweden,41.0,46949.282999999996,4.79,,2.22,82.8,1061.6523550000004,3.3625206010000004,10285453.0
18/02/2020,0,0,Sweden,41.0,46949.282999999996,4.79,,2.22,82.8,1061.6523550000004,3.3625206010000004,10285453.0
17/02/2020,0,0,Sweden,41.0,46949.282999999996,4.79,,2.22,82.8,1061.6523550000004,3.3625206010000004,10285453.0
16/02/2020,0,0,Sweden,41.0,46949.282999999996,4.79,,2.22,82.8,1061.6523550000004,3.3625206010000004,10285453.0
15/02/2020,0,0,Sweden,41.0,46949.282999999996,4.79,,2.22,82.8,1061.6523550000004,3.3625206010000004,10285453.0
14/02/2020,0,0,Sweden,41.0,46949.282999999996,4.79,,2.22,82.8,1061.6523550000004,3.3625206010000004,10285453.0
13/02/2020,0,0,Sweden,41.0,46949.282999999996,4.79,,2.22,82.8,1061.6523550000004,3.3625206010000004,10285453.0
12/02/2020,0,0,Sweden,41.0,46949.282999999996,4.79,,2.22,82.8,1061.6523550000004,3.3625206010000004,10285453.0
11/02/2020,0,0,Sweden,41.0,46949.282999999996,4.79,,2.22,82.8,1061.6523550000004,3.3625206010000004,10285453.0
10/02/2020,0,0,Sweden,41.0,46949.282999999996,4.79,,2.22,82.8,1061.6523550000004,3.3625206010000004,10285453.0
09/02/2020,0,0,Sweden,41.0,46949.282999999996,4.79,,2.22,82.8,1061.6523550000004,3.3625206010000004,10285453.0
08/02/2020,0,0,Sweden,41.0,46949.282999999996,4.79,,2.22,82.8,1061.6523550000004,3.3625206010000004,10285453.0
07/02/2020,0,0,Sweden,41.0,46949.282999999996,4.79,,2.22,82.8,1061.6523550000004,3.3625206010000004,10285453.0
06/02/2020,0,0,Sweden,41.0,46949.282999999996,4.79,,2.22,82.8,1061.6523550000004,3.3625206010000004,10285453.0
